image_id,label,file_path,0,1,2,3,4,5,6,7,8,9,10,11,12
0,5,./eda_output/output/train/0.jpg,0.00024053941888269037,0.0003827489563263953,0.002223823219537735,0.014587067998945713,0.07850483804941177,0.9008196592330933,0.0003615708264987916,0.0001666693133302033,1.6202960978262126e-05,0.0004090967122465372,0.0002470413746777922,0.0020193378441035748,2.1349529561121017e-05
1,11,./eda_output/output/train/1.jpg,4.673589046433335e-06,3.0196659281500615e-05,1.5587234884151258e-05,1.9362450984772295e-05,7.75060925661819e-06,2.49454278673511e-05,1.3193185623094905e-05,1.1801699656643905e-05,4.254658961144742e-06,3.870985165121965e-05,9.635816240916029e-06,0.999793291091919,2.6649429855751805e-05
2,8,./eda_output/output/train/2.jpg,4.61277011254424e-07,1.9350627553649247e-05,8.333841105923057e-05,1.2329506716923788e-05,9.57766405917937e-06,2.081069214909803e-05,5.5843185691628605e-05,0.0001967590651474893,0.9995338916778564,1.634504042158369e-05,2.3385382519336417e-05,1.7824162569013424e-05,1.0177162039326504e-05
3,5,./eda_output/output/train/3.jpg,0.00018651466234587133,0.001675659092143178,0.00026242894819006324,9.384591976413503e-05,0.0011277669109404087,0.9912683963775635,0.0010395206045359373,5.998398410156369e-05,2.9465936677297577e-05,0.002612845040857792,7.660530536668375e-05,0.0001507436973042786,0.0014162594452500343
4,6,./eda_output/output/train/4.jpg,0.003947102464735508,0.001076582120731473,0.021794406697154045,0.0032182347495108843,0.0002864737471099943,0.003127670381218195,0.9577475786209106,0.0002718432224355638,0.0036358339712023735,0.00038966714055277407,0.0022101395297795534,0.0022308528423309326,6.359190592775121e-05
5,4,./eda_output/output/train/5.jpg,0.0011963676661252975,0.22397363185882568,0.1530422568321228,0.006602638401091099,0.4621010720729828,0.04154904559254646,0.00020660832524299622,0.00024964529438875616,0.00033992298995144665,0.004212389700114727,0.10188969224691391,0.0045191277749836445,0.0001175985235022381
6,0,./eda_output/output/train/6.jpg,0.9995430707931519,1.8944090697914362e-05,3.11742041958496e-05,7.803620064805727e-06,8.650595191284083e-07,7.577915312140249e-06,0.000330014358041808,4.090339189133374e-06,1.5090149645402562e-06,1.860871270764619e-05,4.406823791214265e-06,3.041032641704078e-06,2.880425199691672e-05
7,3,./eda_output/output/train/7.jpg,0.00011714108404703438,0.010389171540737152,0.00046217869385145605,0.9846153855323792,6.281905370997265e-05,6.824824959039688e-05,1.6740734281484038e-05,1.974156839423813e-05,3.998668489657575e-06,0.0003582510107662529,2.9963525776111055e-06,0.0038704448379576206,1.2910305486002471e-05
8,10,./eda_output/output/train/8.jpg,1.7888803995447233e-05,8.524930308340117e-06,0.0007701611611992121,0.0005359132192097604,2.7198922907700762e-05,0.00011689707025652751,2.3284665076062083e-05,2.2035739675629884e-05,0.0005455991486087441,0.0010289018973708153,0.6688601970672607,0.0003151917189825326,0.3277282118797302
9,2,./eda_output/output/train/9.jpg,0.0018049338832497597,0.0011399758514016867,0.9713410139083862,0.015528954565525055,0.002749769017100334,0.0007469383999705315,7.37268419470638e-05,0.0006592844147235155,0.0026600989513099194,0.0015787244774401188,0.0012316352222114801,0.00018859939882531762,0.000296273356070742
10,3,./eda_output/output/train/10.jpg,0.00038988571031950414,0.45947855710983276,0.005281488411128521,0.5151971578598022,0.001242340076714754,0.012075870297849178,0.0002942006103694439,3.737645238288678e-05,8.05266790848691e-06,0.0025292285718023777,0.0008318648906424642,0.002605234505608678,2.8760307031916454e-05
11,7,./eda_output/output/train/11.jpg,0.008946631103754044,0.00294121028855443,0.11205878853797913,0.00032993897912092507,0.13633090257644653,0.00034281655098311603,0.0009500375599600375,0.7362436056137085,0.00036212484701536596,0.00045859976671636105,0.0001013555665849708,0.0005741437198594213,0.00035980803659185767
12,2,./eda_output/output/train/12.jpg,5.619731382466853e-05,6.495923298643902e-05,0.9996788501739502,1.0237783499178477e-05,1.2608127235580469e-06,2.3026477720122784e-05,1.3471927559294272e-05,7.947059202706441e-06,1.4454768461291678e-05,6.716974166920409e-05,2.545498682593461e-05,2.9381557396845892e-05,7.568173714389559e-06
13,6,./eda_output/output/train/13.jpg,0.3219754993915558,5.363170203054324e-05,0.0005065191071480513,3.3778684155549854e-05,4.4353622797643766e-05,0.0007876866147853434,0.6762087345123291,5.440155655378476e-05,3.763299901038408e-05,0.00017625319014769047,1.2488269931054674e-05,1.8329790691495873e-05,9.07241046661511e-05
14,11,./eda_output/output/train/14.jpg,6.700734047626611e-06,2.7562424293137155e-05,0.00016665919974911958,1.5622958017047495e-05,2.3571303245262243e-05,3.292120527476072e-05,0.0009726766729727387,2.7843501811730675e-05,0.0002766972756944597,0.0003048148355446756,0.00010979631770169362,0.9976499676704407,0.000385234976420179
15,2,./eda_output/output/train/15.jpg,0.05444963276386261,0.010410774499177933,0.3199494779109955,0.010960494168102741,0.21980370581150055,0.017811736091971397,0.0035567430313676596,0.12140833586454391,0.000589019909966737,0.17139959335327148,0.0004614759818650782,0.06834572553634644,0.0008533112122677267
16,2,./eda_output/output/train/16.jpg,0.006981944665312767,0.09654194116592407,0.6112375855445862,0.006030276417732239,0.2424824982881546,0.006255673244595528,0.0010767558123916388,0.005303448997437954,0.0012390556512400508,0.005731959827244282,0.014655251987278461,0.0021526217460632324,0.0003109562967438251
17,0,./eda_output/output/train/17.jpg,0.9893674850463867,0.0011572932126000524,0.0003845793253276497,8.026430441532284e-05,0.00039636745350435376,4.931892908643931e-05,0.006128247361630201,0.00028521541389636695,0.0016019437462091446,0.00022822970640845597,6.560409383382648e-05,0.00011565956810954958,0.00013972094166092575
18,0,./eda_output/output/train/18.jpg,0.6334812641143799,0.009958146139979362,0.050936512649059296,0.00635741651058197,0.001223006984218955,0.0007659452385269105,0.06226794421672821,0.13824303448200226,0.0026935695204883814,0.007082371972501278,0.0013417669106274843,0.0826096162199974,0.0030394052155315876
19,8,./eda_output/output/train/19.jpg,0.0012599796755239367,0.0005085996235720813,0.0008819831418804824,0.00022236534277908504,0.0009196207392960787,0.0008015853818506002,0.0006420778809115291,0.0009266458218917251,0.9910813570022583,0.00126658845692873,0.0005460578831844032,0.00045655708527192473,0.00048659020103514194
20,5,./eda_output/output/train/20.jpg,7.784496119711548e-06,1.56852383952355e-05,0.013933910988271236,3.907555583282374e-05,6.800804840167984e-06,0.985858142375946,7.808589725755155e-05,9.82349411060568e-06,2.898937054851558e-06,1.197034816868836e-05,3.2879008358577266e-05,5.391527793108253e-07,2.4191972443077248e-06
