image_id,label,file_path,0,1,2,3,4,5,6,7,8,9,10,11,12
0,5,./eda_output/output/train/0.jpg,0.0001178104939754121,0.00024334627960342914,0.00842300895601511,0.0011329909320920706,0.001295279711484909,0.9871858954429626,0.0004638245445676148,0.0001391645346302539,7.332633686019108e-06,7.398151501547545e-05,4.714994065579958e-05,0.0008102096035145223,6.000862777000293e-05
1,1,./eda_output/output/train/1.jpg,0.005279316566884518,0.28871023654937744,0.042090270668268204,0.043130017817020416,0.009154334664344788,0.05882831662893295,0.002013098681345582,0.0005115946987643838,4.26703154516872e-05,0.16659428179264069,0.21243660151958466,0.1650484949350357,0.006160743534564972
2,8,./eda_output/output/train/2.jpg,3.077698784181848e-05,4.25480175181292e-05,0.0008800719515420496,0.00029029339202679694,2.4505025066901e-05,0.00020900974050164223,0.00019259426335338503,1.446962050977163e-05,0.9980957508087158,8.917921513784677e-05,6.0237864090595394e-05,2.981634679599665e-05,4.070383874932304e-05
3,5,./eda_output/output/train/3.jpg,0.00040925241773948073,0.004041824955493212,0.008673165924847126,0.0015043527819216251,0.0004570453311316669,0.9774643182754517,0.00017277267761528492,0.00011487072333693504,0.00018495334370527416,0.0015208093682304025,0.001958332723006606,0.003164221066981554,0.00033411174081265926
4,2,./eda_output/output/train/4.jpg,0.19730998575687408,0.00525903794914484,0.7315025329589844,8.884041744749993e-05,0.003174925222992897,0.00937060359865427,0.00023178847914095968,0.0003186048998031765,0.0003936977591365576,0.04794689267873764,0.0004971534362994134,0.003890790743753314,1.5200448615360074e-05
5,4,./eda_output/output/train/5.jpg,1.9017923477804288e-05,2.255937215522863e-05,0.00025720970006659627,6.633246812270954e-05,0.9992361068725586,5.927762686042115e-05,1.094760955311358e-05,1.6895559383556247e-05,1.4456510143645573e-05,5.557153781410307e-05,0.00022101582726463675,6.5458616518299095e-06,1.4067305528442375e-05
6,0,./eda_output/output/train/6.jpg,0.9993873238563538,0.00013295357348397374,0.0002465587167534977,1.562529541843105e-05,7.703323717578314e-06,1.2349266398814507e-05,2.3168970074038953e-05,5.00880996696651e-05,1.688218253548257e-05,1.92690386029426e-05,1.583474295330234e-05,1.5539679225184955e-05,5.6706747272983193e-05
7,3,./eda_output/output/train/7.jpg,3.863680103677325e-05,0.001041301293298602,0.004201189149171114,0.9872040748596191,0.004220336209982634,0.0008318289183080196,0.0001695474493317306,0.00023449923901353031,4.143451587879099e-05,0.00011359244672348723,5.271131522022188e-05,0.0015188136603683233,0.0003319967654533684
8,12,./eda_output/output/train/8.jpg,1.837839408835862e-05,8.917696504795458e-06,0.00017357035540044308,7.594538328703493e-05,9.208936535287648e-05,9.243760359822772e-06,2.6728033844847232e-05,2.5950223061954603e-05,0.00020638789283111691,0.0010616799117997289,0.003334418870508671,2.019138992181979e-05,0.9949464797973633
9,2,./eda_output/output/train/9.jpg,2.1810225007357076e-05,0.002590843942016363,0.9972362518310547,7.250852831930388e-06,2.3354459699476138e-05,1.107676507672295e-05,9.313940608990379e-06,2.0337536625447683e-05,2.685479739739094e-05,2.698401476664003e-05,6.361079613270704e-06,1.5280089428415522e-05,4.237705979903694e-06
10,3,./eda_output/output/train/10.jpg,8.684082786203362e-06,0.0014712730189785361,0.0001381180336466059,0.9981831312179565,5.6381650210823864e-05,6.825187301728874e-05,4.5141765440348536e-05,6.386984750861302e-06,2.4897121875255834e-06,7.071336312947096e-06,3.843696049443679e-06,4.584611360769486e-06,4.676302523876075e-06
