id,label,pred,0,1,2,3,4,5,6,7,8,9,10,11,12,fold
4,6,6,0.0014845151,0.0008392688,0.08644785,0.0012549798,0.0046155294,0.0066759144,0.86123675,0.0006890166,0.0010967528,0.0013959354,0.0051423996,0.027442155,0.0016788938,0
9,2,2,0.0008151833,0.00016193611,0.993393,0.0005339254,0.00015787623,0.0033656678,0.0002628483,0.00076542003,0.00016904598,0.00013372638,0.000115617564,5.6900466e-05,6.890369e-05,0
16,10,1,0.08662678,0.90267175,0.0015777405,0.004475949,0.001915237,0.00018875653,0.00078774075,0.00030488975,0.00016854062,0.0006283484,0.00012258656,0.00045368864,7.807309e-05,0
17,0,0,0.92076933,0.0022186285,0.003710801,0.00092035707,0.0049439208,0.00095515256,0.052867442,0.002098505,0.0051672896,0.0022795745,0.0024283724,0.001219275,0.00042137015,0
19,8,8,0.015412328,0.0027711953,0.01579938,0.003824946,0.0070145717,0.033026364,0.01586921,0.01012919,0.8187308,0.040603288,0.027810985,0.0050920327,0.003915652,0
25,2,0,0.992349,0.0007133964,0.00036641897,0.00032550222,0.00056342233,8.181903e-05,0.0042751078,0.00034070722,0.00034725748,0.00040381035,0.00011986256,3.3874887e-05,7.984568e-05,0
32,6,2,0.022396324,0.0003338185,0.9131541,0.012649375,0.011065351,0.021329021,0.0042994665,0.009263523,0.0015678686,0.0008031384,0.0022590663,0.0006080194,0.00027086298,0
46,1,0,0.98983276,0.001274751,0.001103205,0.00016761966,0.0018126714,0.0019239339,2.5805917e-05,0.001384405,0.0014055198,0.00086803216,2.9356383e-05,0.00015700345,1.5023087e-05,0
52,9,9,0.0005109193,0.00035149246,0.002629738,0.0006043663,0.0010954352,0.0028889074,0.0017375144,0.00041496905,0.00015843008,0.9862266,0.0018288073,0.00093560386,0.0006171898,0
53,8,8,0.0060738293,0.00076134334,0.009921578,0.0024257544,0.0018596635,0.010685961,0.005798519,0.00051969825,0.95723397,0.0026716606,0.00041071392,0.00013359996,0.0015037968,0
56,12,3,0.15256955,0.019968843,0.0535831,0.26335922,0.031181386,0.035217952,0.03037831,0.027774803,0.00041171722,0.08676188,0.165451,0.123796135,0.009546133,0
61,9,9,0.0007204445,0.00014790731,0.0008029049,0.00013881044,0.00069293985,0.0008679353,0.0011163572,0.00018335598,0.00014085879,0.9945667,0.00030112438,8.9447894e-05,0.00023110565,0
64,4,3,0.09921581,0.0013716954,0.057646453,0.5137973,0.17825854,0.01413981,0.05781559,0.001076656,0.0027120048,0.06706726,0.0005445581,0.002743973,0.0036104084,0
65,11,11,0.014621768,0.08902417,0.01996669,0.054154314,0.009138906,0.038721245,0.06263632,0.003965293,0.0058260863,0.0055974238,0.005121458,0.6873566,0.0038696565,0
69,0,0,0.98869705,0.0011003262,0.003916263,0.00011262516,0.0013963868,0.00022695432,0.0017058837,0.00013270485,0.000100562946,0.0023846305,0.00014660429,5.0369086e-05,2.9610459e-05,0
73,3,0,0.31151006,0.006641163,0.18783656,0.044009272,0.113706335,0.11282147,0.042530466,0.005619793,0.0036981693,0.16804707,0.0017503067,0.00035838532,0.00147103,0
77,0,0,0.962888,0.00025527488,0.0004208771,0.00052187534,0.00017665114,0.000542797,0.031133873,0.0002693608,0.0026419035,0.0007001202,0.0002595482,5.791303e-05,0.00013178977,0
79,5,5,0.008892052,0.00021533825,0.019902034,0.020413829,0.025554718,0.6149162,0.29331633,0.0005596369,0.00150206,0.0063918177,0.00091371854,0.004878394,0.0025438867,0
83,9,9,0.00020794608,0.0001534047,0.00094801345,0.00014187617,0.00033294654,0.00063646614,0.00021050005,0.0001236258,3.909099e-05,0.9968708,0.00019592041,6.7873785e-05,7.1549126e-05,0
94,2,2,5.2148243e-05,2.8145607e-05,0.981047,8.142213e-05,1.25384195e-05,0.017347774,0.0001229774,4.184095e-05,7.399806e-06,1.2224068e-05,8.6800464e-05,0.00113309,2.6673762e-05,0
98,0,3,0.023997461,0.005760753,0.0146193,0.84676623,0.01123092,0.0014840056,0.0025741677,0.0014710198,0.0006168159,0.0048861047,0.00057944487,0.084005125,0.002008683,0
99,3,3,0.07193013,0.009261726,0.0019425487,0.8883511,0.0040778834,0.00052251085,0.0013945614,0.0006515466,5.545e-05,0.00022893783,0.00075913605,0.02076996,5.4590328e-05,0
103,2,2,9.31019e-05,5.9905997e-05,0.99797124,0.0002267462,9.7379576e-05,0.00094998715,0.0002799942,9.001741e-05,1.24106855e-05,0.000102577476,5.2815256e-05,2.208127e-05,4.165808e-05,0
109,8,2,0.0005128507,7.500999e-05,0.9268031,0.009392807,0.00091403205,0.05631494,0.0028744526,0.00027464324,0.00118429,0.00081993325,0.00031365245,0.00011085759,0.0004094796,0
113,9,11,0.0019021195,0.00085567957,0.033290546,0.12047067,0.011050662,0.07137651,0.11860295,0.0034375729,0.0001939346,0.0034848938,0.0039181714,0.6312212,0.00019507427,0
123,2,3,0.18344826,0.0017958309,0.018093023,0.75298256,0.0111467885,0.021423142,0.0023217094,0.0014436954,0.0015879136,0.0050716987,0.00040050846,0.00022031946,6.46195e-05,0
125,12,0,0.9736258,0.0016546437,0.0096576065,0.000559402,0.0006894214,0.0007634926,0.008325377,0.00027964165,0.00011156012,0.0035894525,0.00027909598,7.712465e-05,0.0003874864,0
130,6,6,0.007092859,0.0037417829,0.0056431973,0.026138512,0.0013387417,0.024771627,0.8630565,0.0035461101,0.040921353,0.004184464,0.006819471,0.010121677,0.00262369,0
132,6,0,0.99260193,0.00029899264,0.00015562744,0.00020989307,0.00025196152,1.7339842e-05,0.006089583,0.00011440281,3.6816145e-05,0.00018071839,1.0682767e-05,2.0672165e-05,1.1483342e-05,0
135,10,2,0.00013389075,6.190121e-05,0.9907364,0.0005296128,0.00014322359,0.0069686207,0.00026317136,9.24721e-05,2.8202398e-05,0.00014892896,0.0006378221,0.00010175928,0.00015403207,0
140,6,5,6.485612e-05,0.000103538616,0.0005818083,0.0002714592,0.00016130613,0.9914629,0.0047371304,0.00010537472,7.9930345e-05,0.00029697726,0.0013466487,0.0007388039,4.924366e-05,0
144,9,9,0.00067957386,0.0002671665,0.12551944,0.005121697,0.000618759,0.014353638,0.0024906374,0.0033092394,0.014802042,0.6987251,0.12333231,0.0049327086,0.0058477344,0
145,9,9,7.3134725e-05,2.6695388e-05,0.000568825,0.00013230063,0.00014929532,0.000100796555,0.00018677887,6.810252e-05,2.8808276e-05,0.9982786,0.0002099114,4.3077744e-05,0.00013376214,0
153,0,0,0.99211836,0.00045780596,0.0022655355,0.0008410068,0.00033428444,0.0002794415,0.00016751523,0.00018219155,0.0024568152,0.00042860143,0.00029630424,6.302524e-05,0.00010911074,0
154,10,10,0.011692359,0.008477387,0.037267264,0.016456695,0.008204037,0.0076937033,0.0076550595,0.0014407813,0.00038065223,0.3698277,0.52872,0.00025505916,0.0019293396,0
173,8,2,0.004149273,0.004149273,0.43285123,0.014464165,0.0061292346,0.42530897,0.04785835,0.0023526687,0.005301821,0.011106742,0.038530447,0.004185902,0.0036119984,0
179,2,0,0.43640763,0.00057339016,0.033390258,0.3243106,0.034182087,0.07932066,0.068512365,0.00044830443,0.013831056,0.008035641,0.0004294494,0.00014639844,0.00041219158,0
181,7,7,3.4832923e-05,2.2380284e-05,0.00025172727,7.5859534e-05,7.359742e-05,0.00014773014,0.00034685366,0.99775034,0.00019840476,0.000127725,0.00010645801,0.0007966742,6.740501e-05,0
183,4,4,0.00050406624,1.4796451e-05,0.002111861,0.00027958077,0.99607205,2.9254345e-05,0.0003400705,0.00014273489,0.00017820111,0.00022743632,4.647519e-05,1.1344832e-05,4.2068925e-05,0
184,9,4,0.005941085,0.0003285298,0.2605132,0.009735591,0.35538453,0.030916989,0.265133,0.0018323922,0.0018539918,0.022290431,0.0049133226,0.004190293,0.036966674,0
190,6,2,0.0064364825,0.0007819786,0.5928441,0.00052345975,0.0012848655,0.385771,0.0064774696,8.773557e-05,0.00014408755,0.0034679861,0.0009044574,0.0009627899,0.0003134892,0
194,5,5,0.01800073,0.00018621061,0.09496402,0.010896689,0.0010799726,0.5475486,0.3181371,0.0012154322,0.0011186156,0.0008953287,0.0053343372,0.00029931238,0.00032363384,0
197,1,2,0.05784082,0.0009961787,0.8820989,0.0070237434,0.008614079,0.02487703,0.0012741319,0.005022095,0.0096756155,0.0011222234,0.0005203557,0.0005295835,0.0004052534,0
201,2,2,0.0006492758,0.00021369067,0.9789315,0.00061442185,0.0018320872,0.01199054,0.002492577,0.0006514988,0.0008449566,0.0005096224,0.0004953922,0.00033389233,0.00044061098,0
226,0,0,0.8727303,0.00073601975,0.046981394,0.021869723,0.0021370356,0.002034201,0.044048816,0.0012277956,0.0029887904,0.0029691537,0.0011233925,0.0008783233,0.00027503047,0
232,2,2,0.00014992068,0.00014333498,0.9424142,0.003305583,0.0007017403,0.04907584,0.0015479723,0.00042666745,0.00027709606,0.00036601876,0.00058575376,0.00014616203,0.00085958035,0
238,5,5,0.0002295168,0.0004427294,0.006879952,0.00041641376,0.00024431938,0.98966014,0.0007583665,0.00010254607,7.6578785e-05,0.000286057,0.00043353072,0.0002799768,0.00018990485,0
240,12,0,0.8073998,0.010527335,0.0008086161,0.012948845,0.004815061,0.00061576377,0.13388,0.0014081214,0.0006097797,0.025551446,0.00068092305,0.000585847,0.0001685049,0
241,4,5,0.17488785,0.012130074,0.07745459,0.03190392,0.1148063,0.38498616,0.09153157,0.006566088,0.0005588083,0.05341596,0.00238972,0.048945494,0.0004234615,0
243,3,2,0.00054530357,0.00031222543,0.985932,0.001713618,0.0012372897,0.0052040997,0.0028571866,0.00035104447,0.00091019983,0.0004994223,0.00021542907,5.7138794e-05,0.00016501396,0
245,0,0,0.99644655,0.00012811988,0.0010286208,0.00025629415,0.00034977845,7.0685455e-05,0.00074197387,0.00023330149,3.6492507e-05,0.000521407,0.00012118307,1.1709357e-05,5.3985124e-05,0
249,7,7,0.000119512864,3.256151e-05,0.00013257968,1.6134867e-05,0.00020541862,5.0481536e-05,0.00023502538,0.998676,0.0002484788,6.849655e-05,4.1769e-05,6.727017e-05,0.00010616727,0
265,10,3,0.0006603877,0.0008283117,0.12745547,0.8475063,0.002093111,0.0006961474,0.00043014233,0.00025634855,0.0007683107,0.0003376225,0.014314079,0.0003497032,0.004304166,0
273,12,4,0.0039774026,0.001007119,0.014039285,0.07450043,0.42538399,0.00010001086,0.0031710616,0.0010130374,0.0013316127,0.18913203,0.0012619772,0.0146915065,0.2703905,0
277,11,11,0.03731373,0.004131654,0.027139822,0.0027928883,0.012748159,0.0074887685,0.3383062,0.0034185783,0.0063246777,0.004346883,0.008305517,0.5448518,0.0028313347,0
281,2,2,0.00096705754,0.00015910598,0.9637189,0.0043066274,0.006805116,0.017343564,0.0028195325,0.00066920737,0.00045591433,0.0005975349,0.0013971335,0.00014206565,0.0006183115,0
284,10,9,0.01606135,0.0017923807,0.010481983,0.0043792697,0.0039821565,0.003248753,0.003036314,0.0022273886,0.0008388423,0.95095855,0.0012470138,0.000567589,0.0011783453,0
291,0,0,0.9929947,0.00047191945,0.0005533147,0.0002972909,0.0012688711,0.0021679287,0.00046389463,0.0009549923,0.0001874075,0.0005310134,3.5523673e-05,5.9840568e-05,1.3352234e-05,0
295,2,2,3.32147e-05,7.901928e-05,0.9970567,0.00017033349,0.00025247518,0.0016853869,0.00013773836,0.00014186799,1.5704843e-05,0.00010488819,0.00020394962,6.3898086e-05,5.4868848e-05,0
301,9,9,0.0018925068,0.00034616905,0.0022727891,0.0011814127,0.00329641,0.1472168,0.01283856,0.0005696226,0.0002187529,0.8211093,0.0056403344,0.002327823,0.0010894318,0
313,9,9,0.00071296503,0.0005459824,0.0015357381,0.00046951853,0.0011142822,0.0009657444,0.00032443297,0.00019306673,0.00012453158,0.9934454,0.00038414655,5.3351552e-05,0.00013089088,0
314,2,2,0.000352475,0.0001914503,0.97937244,0.0010579632,0.0009397093,0.012473804,0.002988943,0.00020985673,0.00014997784,0.0011684884,0.00029221203,0.00028572188,0.00051687047,0
318,3,2,0.0024755464,3.1435706e-05,0.9613266,0.0018499163,0.002576047,0.0075432872,0.001432649,0.0034764085,0.00027315895,0.012184324,0.0020819488,0.0029939264,0.0017548897,0
325,2,2,0.00012088176,0.00015415782,0.99348384,0.0002114302,0.00020718896,0.0048498716,0.00035425188,0.00013954229,2.1305666e-05,0.0002797066,7.538776e-05,2.2813045e-05,7.954762e-05,0
333,1,1,0.0078228945,0.9738656,0.0052829063,0.0009108874,0.0002890125,0.01103205,0.00011524225,0.00015416941,5.996231e-05,0.00032257423,2.150586e-05,9.535276e-05,2.7830652e-05,0
336,8,8,0.0003387427,6.997181e-05,0.00067293056,0.0003367637,0.0002444642,0.00096334046,0.0010051451,0.00076169294,0.99315226,0.0006255581,0.001582474,9.324233e-05,0.00015343065,0
342,3,3,0.0071337637,0.00014726345,0.024286889,0.7810505,0.079478264,0.02572733,0.0031149895,0.0013502479,0.00048855005,0.07569071,0.0012210392,3.3181375e-05,0.0002772822,0
