id,label,pred,0,1,2,3,4,5,6,7,8,9,10,11,12,fold
4,6,6,0.00071707176,0.00016147191,0.0006618889,1.5235274e-05,6.6428115e-06,0.00022707345,0.95971787,1.0824549e-05,3.193964e-05,5.186847e-05,9.66379e-07,0.03839355,3.5279704e-06,0
5,4,4,0.0016473546,0.00030517665,0.053263165,0.031128867,0.8817297,0.009475242,0.0016872442,0.0004545593,0.000104645485,0.0024781094,0.00021471859,0.017325822,0.00018546089,0
6,0,0,0.98321277,0.0003677399,0.0047997315,0.00012928993,1.4633983e-05,1.4100878e-05,0.0105658,0.0003565672,7.519354e-05,7.175017e-05,0.0001155557,0.00022713258,4.969989e-05,0
7,3,3,9.676042e-05,0.0015076869,0.003808877,0.9691282,0.0001476862,8.219974e-05,0.00019271318,0.00025110005,0.0001582895,0.00024612312,2.0301904e-05,0.02435661,3.514188e-06,0
8,12,12,0.003076532,0.010466381,0.18242198,0.0043683653,0.00010030529,0.0013712154,0.001997056,0.00053488225,0.01647799,0.104551725,0.10914209,0.00029024296,0.5652013,0
17,0,0,0.77964807,0.0016819043,0.0025765216,0.0010139191,0.00022767656,0.0014225431,0.20739473,0.00065816095,0.0021326246,0.00056460657,0.0008856523,0.0002883728,0.0015050749,0
24,7,7,0.0012210232,0.0014883782,0.0044947574,6.2904895e-05,0.0005376091,0.00021280452,0.3614482,0.5982597,0.014361238,0.0014563866,0.015467662,0.0006510185,0.00033840424,0
27,6,6,2.924333e-06,2.8123036e-06,2.164238e-05,5.0676194e-06,8.8493056e-07,2.6162404e-06,0.9997434,6.72663e-06,8.169521e-06,5.8679467e-05,0.00011842008,2.541084e-05,3.2464386e-06,0
29,10,10,1.4102279e-05,0.00036754084,0.000616267,0.00034258576,0.0007194344,3.298147e-05,3.4362347e-05,7.168725e-05,0.0009973737,0.00014573438,0.9949014,0.0017402188,1.6231623e-05,0
31,11,11,1.2801579e-06,7.634123e-06,6.437999e-06,4.9846262e-06,4.052473e-06,1.6309637e-06,6.420124e-05,5.7260754e-06,1.7600511e-06,5.660209e-05,5.7428756e-06,0.9998323,7.6043602e-06,0
33,0,6,0.07361586,0.017725999,0.014868592,0.40899554,2.5379948e-05,0.0065593515,0.47075096,0.0014303834,0.0009016911,0.0034472651,6.148081e-05,2.0234662e-05,0.001597267,0
44,2,0,0.64036673,0.0004136705,0.16704965,0.17302692,0.0013797529,0.0045807166,0.0012152516,0.0017246926,0.001264279,0.0055348496,0.00011566009,2.2203834e-05,0.0033056152,0
51,9,9,0.018957814,0.00090947,0.0048008985,0.001515657,0.0037705689,0.0027633256,0.0030751955,0.0019309969,0.0012166757,0.9405953,0.008513721,0.0006798325,0.011270589,0
63,0,0,0.9985758,0.00018532113,0.00033860275,3.2273347e-05,1.7512477e-05,2.8536808e-05,0.00025634063,0.00010484303,0.00020993546,5.7645935e-05,6.058967e-05,2.9442665e-05,0.0001030665,0
67,3,3,3.912741e-06,2.4584808e-05,3.7707654e-05,0.9998994,3.2559856e-07,1.6170416e-05,4.3564605e-06,4.9124715e-06,2.1566045e-06,1.0551587e-06,3.452466e-07,4.4510693e-06,6.866049e-07,0
72,12,11,1.8568633e-05,0.007896762,0.00029532463,0.0034129794,2.5679486e-05,0.00022731948,0.00032450908,0.000258974,1.0642262e-05,0.00020356898,0.000525506,0.97160834,0.015191707,0
75,5,5,4.799825e-05,9.694464e-06,0.0027571307,0.00017865105,6.235745e-05,0.98930526,0.006498765,3.9675535e-05,0.00014392739,0.00056453823,2.2234235e-05,0.00036717273,2.593986e-06,0
84,9,9,0.00017343384,0.0008064658,0.00018913596,1.2984485e-05,1.9340334e-05,1.2102871e-05,0.000155693,7.630599e-05,0.00012047922,0.9982462,8.394907e-05,9.965548e-05,4.2236866e-06,0
85,7,3,0.028372701,0.05533448,0.02831734,0.61739284,0.0024791788,0.0078098704,0.06994934,0.018617352,0.003674739,0.15368123,0.0035236236,0.01035145,0.000495867,0
87,11,11,0.0006601878,0.00016761584,0.0009659766,0.00018535274,0.0018701692,4.6183024e-05,0.0002574625,0.00018301449,7.584608e-05,0.005453957,0.000182301,0.9898102,0.00014169913,0
91,2,5,0.09480796,0.017093847,0.26902977,0.085651845,0.011722633,0.3713287,0.001784605,0.004610867,0.00302388,0.070834726,0.007218578,0.050821427,0.0120711485,0
97,2,7,0.007938354,0.00040936918,0.00040223612,0.02495848,0.0011436281,0.004150664,0.0033522954,0.94022566,0.015756497,0.00027564383,6.4834894e-05,0.0012677368,5.4596458e-05,0
109,8,2,5.5565724e-05,5.1944906e-05,0.99600923,0.00021707382,0.00012166337,0.00012279733,0.0017575361,0.0006306592,0.00036911978,0.00014797728,0.0004349294,1.5087333e-05,6.6438544e-05,0
