id,label,pred,0,1,2,3,4,5,6,7,8,9,10,11,12,fold
1,11,11,3.4125712e-06,1.0971331e-06,9.321737e-06,1.6686905e-05,1.4032546e-06,3.6652786e-05,1.2607474e-05,2.5759439e-06,1.8481494e-06,5.8915186e-05,3.8406056e-06,0.9998461,5.5175547e-06,0
4,6,6,0.00040691643,5.97489e-05,9.62332e-05,7.1464497e-06,8.998159e-05,0.00018065627,0.99876213,1.4793009e-05,5.404969e-06,6.941154e-05,9.7109705e-06,0.00026608165,3.180997e-05,0
20,2,5,1.8712859e-05,1.8259016e-06,0.00030527546,2.8005286e-06,0.000166625,0.9994541,5.7744387e-06,1.4700214e-06,3.139508e-06,3.0988518e-05,4.5191496e-06,1.0839258e-06,3.713723e-06,0
25,2,6,0.2809571,7.212345e-05,0.0016463381,8.5481595e-05,0.01792594,0.00043815744,0.6980971,7.441289e-05,4.748483e-05,0.00018725675,0.00031115563,0.00011446776,4.2898973e-05,0
26,4,4,4.251885e-06,4.268122e-05,0.0026619534,4.358151e-05,0.99709046,5.235799e-05,4.5794604e-06,2.117521e-05,6.432897e-06,3.4733483e-05,2.816239e-05,8.005869e-06,1.5764492e-06,0
27,6,6,8.778175e-05,2.3067572e-05,2.6693602e-05,1.8790466e-05,2.6331134e-05,1.3787734e-05,0.99967515,1.3015776e-05,3.0537194e-05,1.4995703e-05,1.1452781e-05,4.2583415e-05,1.582316e-05,0
38,7,7,1.3745162e-05,5.953724e-06,6.0013153e-05,6.5516706e-06,1.3867817e-06,6.8660916e-06,4.331036e-05,0.9997564,9.069484e-06,8.004986e-05,6.9810308e-06,8.645715e-06,9.662405e-07,0
44,2,4,0.089438304,0.0014305385,0.0031947782,3.6190773e-05,0.8927711,0.0002117499,0.005135243,0.00012780722,5.005003e-05,0.0065873466,0.00094161206,5.615457e-06,6.9487585e-05,0
45,0,0,0.62494093,0.0051541673,0.35330954,0.00048743768,0.00064891076,6.545415e-05,0.00045612012,0.00061859057,0.00082875456,0.011390438,0.00021005418,0.0009632517,0.00092635007,0
46,1,4,0.009065449,0.043333393,0.0005562457,0.00078827183,0.8585558,0.0018794591,3.2188225e-05,0.00026636885,0.00017231687,0.031889696,0.0005750248,0.05237224,0.00051343936,0
55,3,8,0.067407265,0.0011034573,0.14637086,0.08834598,0.00788723,0.007258965,0.09580504,0.020174582,0.31690574,0.0035759448,0.028271561,0.20341434,0.013479011,0
58,4,4,3.9623006e-05,9.139567e-06,5.1476665e-05,0.46898034,0.5293525,1.4863985e-05,0.00023036472,0.00062041363,1.9424191e-05,0.00025328426,8.347332e-05,0.00029437357,5.0678595e-05,0
73,3,9,0.004481007,0.007826076,0.06385315,0.0017301146,0.0051149726,0.2768243,0.03160961,0.0007290083,0.004407229,0.50420976,0.00060673454,0.00047996652,0.09812809,0
85,7,9,2.468727e-05,1.2031615e-05,3.14217e-05,0.115099624,5.20592e-05,3.054431e-05,9.167956e-05,0.000167578,1.4176708e-05,0.87747467,0.00014458476,0.0068450957,1.1821969e-05,0
91,2,2,0.00016843957,5.4351578e-05,0.98693395,0.00030589956,4.8589776e-05,0.012278924,2.8699988e-06,4.6591635e-05,4.0790906e-06,8.8758716e-05,4.9451442e-05,1.5991942e-05,2.2091167e-06,0
93,11,11,1.4261633e-05,8.658569e-06,5.90263e-05,7.776665e-06,3.8194074e-05,3.6038036e-05,0.0003431738,1.5450649e-05,7.769075e-06,0.00015437874,1.7337738e-05,0.99928916,8.760634e-06,0
