image_id,label,file_path,0,1,2,3,4,5,6,7,8,9,10,11,12
0,5,./eda_output/output/train/0.jpg,4.925195833038742e-05,8.458105211654281e-05,0.0031147617567815664,0.0006382910020571823,0.00047823612415716826,0.9950171709060669,0.00016014734239888642,4.769395900912817e-05,8.35334049990403e-06,2.89639624497795e-05,1.8630937878090965e-05,0.00033346935560985,2.0447252642460022e-05
1,11,./eda_output/output/train/1.jpg,0.003690645486737291,0.09637705558755746,0.018798414675984528,0.01755445737702151,0.003348210346302949,0.022688591231902443,0.0009538307980013391,0.00022671534012867292,3.750185290603743e-05,0.05845511079921077,0.07210010678196947,0.6996313780546188,0.006138017711540063
2,8,./eda_output/output/train/2.jpg,1.865704537825271e-05,2.9372382414294407e-05,0.0003897855761654985,0.000104486320954796,1.0632532545666132e-05,7.775056155878701e-05,7.608415611078574e-05,1.6330161694592487e-05,0.9991237123807271,6.793679040129064e-05,4.692753585307704e-05,1.8269788900700707e-05,2.0027718467948336e-05
3,5,./eda_output/output/train/3.jpg,0.000351554675338169,0.0015416205763661612,0.003615695022745058,0.000872622331371531,0.0006421096853349203,0.981284221013387,8.56386741361348e-05,0.00011418553670713058,0.00016804739425424486,0.008759033439370493,0.0006766856734733059,0.0012027801355240324,0.0006858118964980047
4,11,./eda_output/output/train/4.jpg,0.07515032465259235,0.010381258422664057,0.25781037130703527,0.0001191542226782379,0.0010799066913023125,0.005909838907731076,0.279122554071364,0.0001495454816904385,0.00021052529746157234,0.017006420569183927,0.00824446848127991,0.34474667184986174,6.897343882883433e-05
5,4,./eda_output/output/train/5.jpg,0.004515041547468475,0.0018099864452475836,0.13734093799333397,0.021070188030231897,0.8233562608559926,0.0006109928290243261,0.0005183970691480985,3.180496787535958e-05,0.00013372572144968822,0.000436169552510061,0.008638371538836509,0.0015252658058670931,1.2843216381952516e-05
6,0,./eda_output/output/train/6.jpg,0.9979472756385803,0.00011867933062603699,0.0006882666299740474,0.0001745426240328622,7.0067429381500314e-06,3.552529597072862e-05,0.00020578630937961861,2.8771505943344287e-05,3.3039295885828324e-05,3.890254326203527e-05,3.926656548477088e-05,0.00033408700316310086,0.00034887214133050293
7,3,./eda_output/output/train/7.jpg,7.443456888722721e-05,0.000458959695303444,0.001482213464138719,0.9947762886683147,0.001742561454496657,0.00032621278402681736,0.00011648358061696248,7.972508880508636e-05,1.407936243443449e-05,4.515168590539058e-05,1.8807873895336037e-05,0.0007519468094301374,0.00011310087014256472
8,12,./eda_output/output/train/8.jpg,0.00014224162259779405,0.00015675347064340409,0.0015549372959261139,0.0009598923522086503,0.0006088435960312685,0.0001803224943917788,0.0002477784995183659,4.7265933972084895e-05,0.0461231530061923,0.017389382584951818,0.18908811143289012,0.0014457685065281112,0.7420555551846822
9,2,./eda_output/output/train/9.jpg,1.6115952045462713e-05,0.0009016877132429121,0.9989223678906758,1.751119058705323e-05,1.553411131756851e-05,9.166972631646786e-06,3.967496983629341e-05,1.5404390940905916e-05,1.530066818607641e-05,2.413132870060508e-05,5.291161793744928e-06,1.10121024287461e-05,6.8271351665316615e-06
10,3,./eda_output/output/train/10.jpg,0.00018065705383681538,0.0043356561800465,0.0007877950217031564,0.9867503643035889,0.0014879478136814819,0.0036207660693132007,9.419121730995054e-05,0.0002123691880721405,6.81580975954906e-06,0.0017872225739665737,1.5859422092034947e-05,0.0006718255952667581,4.8603606956021395e-05
11,4,./eda_output/output/train/11.jpg,0.0037221317228007442,0.00042788331969253096,0.019519514559457697,0.0034937749345165985,0.6746236955126127,0.0005362770995513225,0.0005302237805153709,0.2921187313428769,0.004047432146156401,0.0001816767520116021,2.8816948846118372e-05,0.00013360631661877656,0.0006362625790643506
12,2,./eda_output/output/train/12.jpg,5.014808933386424e-05,7.487883704015985e-05,0.996060053507487,9.249021165184483e-05,0.0012085543645904788,0.0001693126267430974,3.551283164900572e-05,4.661724915422383e-05,0.001707635892065203,2.0246851211898807e-05,0.000332504175730719,5.925711684540147e-05,0.00014278765987304118
13,6,./eda_output/output/train/13.jpg,0.1594922134730344,4.232385814854448e-05,0.09231348751685194,0.00015379098082727674,0.00019451073937185961,0.028541927036712877,0.7186812063058218,4.052957334958288e-05,6.662655293136292e-05,0.00032717613673109247,2.2133226138976173e-05,6.475252625174714e-05,5.930382273315142e-05
14,11,./eda_output/output/train/14.jpg,0.00014259030528288955,0.0013764827984535564,0.001222234825642469,0.0003723520385392476,3.425110480748116e-05,0.0002744800373572313,0.0022612433749600314,9.228876297129318e-05,0.0009857416710777518,0.00022053226469627893,0.0010177928998018615,0.9914369185765584,0.0005630804128789654
15,4,./eda_output/output/train/15.jpg,0.15683591774237965,0.0045437938533723354,0.08296790843208632,0.015656037721782923,0.6561456024646759,0.0018559653350772956,0.0005985457294931014,0.008196645280501496,0.00025352632413463044,0.04857285631199678,0.008470937027595937,0.015438083559274673,0.0004641339570904771
