image_id,label,file_path,0,1,2,3,4,5,6,7,8,9,10,11,12
0,5,./eda_output/output/train/0.jpg,7.848308314351016e-07,1.7062410506696324e-06,5.76252095925156e-05,0.0002093286457238719,0.0001304711477132514,0.9995757937431335,5.651958190355799e-07,8.5196020904732e-08,1.2734111010104243e-07,6.497604317701189e-06,2.064557520498056e-07,1.6729622075217776e-05,8.008747443000175e-08
1,11,./eda_output/output/train/1.jpg,0.005191440228372812,0.0002582357847131789,0.013389112427830696,0.007052372209727764,0.0006572630954906344,0.004618198610842228,0.0006434217793866992,2.568413947301451e-05,1.3183778719394468e-05,0.0009405583841726184,0.0018747311551123857,0.960243821144104,0.005092035047709942
2,8,./eda_output/output/train/2.jpg,1.4482269762083888e-05,2.0680170564446598e-05,4.8968497139867395e-05,4.544578132481547e-06,3.686082891363185e-06,3.0051082831050735e-06,6.759749339835253e-06,2.130183383997064e-05,0.9997857213020325,9.658252565714065e-06,6.973949348321185e-05,5.944066288066097e-06,5.504834916791879e-06
3,5,./eda_output/output/train/3.jpg,0.0002702238562051207,0.0004974263138137758,0.0017408005660399795,0.001036721863783896,0.0014439958613365889,0.9882937669754028,7.613885827595368e-05,0.00011281411570962518,0.00015031162183731794,0.004335210658609867,6.789625331293792e-05,0.00041699412395246327,0.001557698706164956
4,11,./eda_output/output/train/4.jpg,0.008937062695622444,0.02554352954030037,0.03784700855612755,0.00026695136330090463,5.0825721700675786e-05,0.0065676202066242695,0.06796415895223618,8.575564424972981e-05,0.00023314845748245716,0.0011566447792574763,0.023919930681586266,0.8273478746414185,7.953948806971312e-05
5,4,./eda_output/output/train/5.jpg,0.0016509783454239368,0.001535747665911913,0.008287935517728329,0.00035196024691686034,0.9853430986404419,9.964666969608516e-05,0.00016192038310691714,3.4214896004414186e-05,0.0002655067073646933,5.358759153750725e-05,0.0011217021383345127,0.001090007834136486,3.6026879115524935e-06
6,0,./eda_output/output/train/6.jpg,0.9950313568115234,0.00017526399460621178,0.001559375086799264,0.000447146943770349,4.4203352445038036e-06,7.695475505897775e-05,0.0005474711069837213,2.5172794266836718e-05,7.731922232778743e-05,5.554152448894456e-05,9.548036177875474e-05,0.0009554690914228559,0.0009490951197221875
7,3,./eda_output/output/train/7.jpg,0.0001762720348779112,0.0003328261664137244,0.00011053298658225685,0.9979656934738159,0.00034205152769573033,0.00014289379760157317,0.00017715891590341926,2.441497599647846e-06,4.208002053474047e-07,5.485307156050112e-06,2.625782599352533e-06,0.0007367413491010666,4.802191142516676e-06
8,12,./eda_output/output/train/8.jpg,0.00020396747277118266,0.000295692851068452,0.0007506738184019923,0.002728754188865423,0.0016596170607954264,0.00025715044466778636,0.0005506175220943987,8.090867777355015e-05,0.03138558194041252,0.03125523030757904,0.26446348428726196,0.0027825254946947098,0.6635858416557312
9,2,./eda_output/output/train/9.jpg,4.014000296592712e-06,7.636343070771545e-06,0.9999492764472961,4.460471245693043e-06,4.873455168308283e-07,4.973623617843259e-06,4.79832488053944e-06,1.3018715208090725e-06,3.0773751404922223e-06,6.7502292040444445e-06,2.9570148853963474e-06,5.668771336786449e-06,4.66369101559394e-06
10,3,./eda_output/output/train/10.jpg,0.00044683844316750765,0.010475242510437965,0.000444681296357885,0.9724377393722534,0.003883741097524762,0.010416079312562943,7.628883759025484e-05,4.425589395395946e-06,1.3597407360066427e-06,1.7321752238785848e-05,3.2080174605653156e-06,0.00178804830648005,5.136276740813628e-06
11,4,./eda_output/output/train/11.jpg,0.00019061008060816675,4.0853126847650856e-05,0.0067398096434772015,6.477703573182225e-05,0.9881941676139832,5.773171142209321e-05,5.2293180488049984e-05,0.004338855389505625,2.0866888007731177e-05,0.00013234316429588944,2.0793791918549687e-05,3.965141513617709e-05,0.00010726627078838646
12,2,./eda_output/output/train/12.jpg,3.689606091938913e-05,9.71285771811381e-06,0.9998260736465454,4.357445050118258e-06,9.092040272662416e-05,3.5242824196757283e-06,4.524257747107185e-06,5.453025551105384e-07,2.496186425560154e-06,1.1621805242612027e-06,2.675004452612484e-06,8.576959771744441e-06,8.43985708343098e-06
13,6,./eda_output/output/train/13.jpg,0.008285872638225555,9.188347758026794e-05,0.00038263638271018863,1.8445818568579853e-05,0.00010001852933783084,0.012458831071853638,0.978389322757721,4.320804691815283e-06,7.380007446045056e-05,7.250140333781019e-05,2.3320626496570185e-05,5.4142525186762214e-05,4.483933298615739e-05
14,11,./eda_output/output/train/14.jpg,0.0003773347125388682,0.003988637588918209,0.003422121051698923,0.0009483172325417399,7.43008276913315e-05,0.0007800527382642031,0.004157502669841051,9.689191938377917e-05,0.002201169729232788,0.00023559419787488878,0.0015001778956502676,0.9807142019271851,0.001503735431469977
15,4,./eda_output/output/train/15.jpg,0.00022450104006566107,0.000979162286967039,0.010671665892004967,0.024995174258947372,0.9460558891296387,0.0003805530141107738,0.00021876662503927946,0.000611797149758786,7.594142516609281e-05,0.004109561443328857,0.0009365120204165578,0.010613029822707176,0.000127368577523157
16,2,./eda_output/output/train/16.jpg,0.00012060916924383491,0.06280910968780518,0.925523042678833,0.0039737713523209095,0.003993837162852287,0.001827848725952208,8.471067121718079e-05,0.00017614949319977313,0.00020057178335264325,0.0004276823019608855,0.00014271095278672874,0.0006966657820157707,2.3220671209855936e-05
17,0,./eda_output/output/train/17.jpg,0.8032205104827881,0.0210432056337595,0.016216348856687546,0.020641090348362923,0.013054762035608292,0.0037443942856043577,0.10196982324123383,0.002897868864238262,0.002741036470979452,0.005335784517228603,0.002269142773002386,0.005062504205852747,0.001803544582799077
18,6,./eda_output/output/train/18.jpg,0.24822229146957397,0.000854082521982491,0.007651391439139843,0.03779130056500435,0.007091520819813013,0.0001582349359523505,0.5985649228096008,0.011869261972606182,0.0015087340725585818,0.05714027211070061,0.0002077411045320332,0.022398103028535843,0.006542154587805271
19,8,./eda_output/output/train/19.jpg,0.00014718509919475764,0.000369759276509285,0.00010757801646832377,2.321939609828405e-05,5.4651711252518e-05,8.803688251646236e-05,2.7602218324318528e-05,4.20472351834178e-05,0.9988113045692444,7.806517533026636e-05,1.5061499652802013e-05,0.00011596528929658234,0.00011957368406001478
20,5,./eda_output/output/train/20.jpg,9.26940847421065e-05,2.0173283701296896e-05,0.09239376336336136,0.00018422098946757615,0.0001402471971232444,0.9070764780044556,1.8297134374734014e-05,9.764911737875082e-06,1.5223995433188975e-06,4.773908221977763e-05,4.882971552433446e-06,5.218184014665894e-06,5.018428964831401e-06
21,5,./eda_output/output/train/21.jpg,0.020077139139175415,0.23751485347747803,0.004295072518289089,0.00217498280107975,0.0001282230077777058,0.6755379438400269,0.02487451210618019,0.0023449824657291174,0.00010119309445144609,0.005130156874656677,0.0013122082455083728,0.025270724669098854,0.001238004071637988
22,4,./eda_output/output/train/22.jpg,0.015975918620824814,0.016319595277309418,0.07093912363052368,0.00064525828929618,0.7790964841842651,0.003317570546641946,0.00041945683187805116,0.00040489109233021736,5.8883764722850174e-05,0.0004597302176989615,0.0008818620117381215,0.0804174467921257,0.031063789501786232
23,9,./eda_output/output/train/23.jpg,0.0022647283039987087,0.001910876715555787,0.00045062211574986577,0.00014079417451284826,0.0030970412772148848,0.0007223660359159112,0.0001149927920778282,8.666740905027837e-05,0.0001233102666446939,0.990583062171936,0.0001459448249079287,9.978681191569194e-06,0.0003495835408102721
24,7,./eda_output/output/train/24.jpg,0.14317762851715088,0.1332576870918274,0.02701222151517868,0.015866514295339584,0.012218383140861988,0.00643211230635643,0.07081468403339386,0.4201105535030365,0.01192842610180378,0.03226534649729729,0.008965782821178436,0.019789919257164,0.0981607437133789
25,0,./eda_output/output/train/25.jpg,0.8961431980133057,0.007264516316354275,0.012769465334713459,0.0004760954179801047,0.0005718012107536197,0.003615262918174267,0.023818138986825943,0.00016767202760092914,0.00041873304871842265,0.00015096418792381883,3.357967216288671e-05,0.054520364850759506,5.014239650336094e-05
