image_id,label,file_path,0,1,2,3,4,5,6,7,8,9,10,11,12
0,5,./eda_output/output/train/0.jpg,0.017283048747534245,0.005875383862682308,0.07024177412192027,0.07996762326608102,0.027912189082902234,0.7685000101725261,0.0012147948048853627,0.001324803151267891,0.0012438846782364028,0.0030220388871384785,0.01325147590796405,0.010109271854162216,5.3706746408958374e-05
1,11,./eda_output/output/train/1.jpg,5.9962480463582324e-05,4.8325679017580114e-05,6.765478671392582e-05,9.01338595819349e-05,2.9138931192089025e-05,3.7964842097911365e-05,4.695409764584231e-05,3.136603663733695e-05,5.189434735560401e-06,0.0006946149163316779,5.956666063866578e-05,0.998782475789388,4.666683950442045e-05
2,8,./eda_output/output/train/2.jpg,2.1349639742614578e-05,3.885164187522605e-05,0.0001938735319223876,3.0867791186513685e-05,2.7499320215914242e-05,2.824251229564349e-05,0.00019368792709428817,9.133412459050305e-05,0.9991005659103394,0.00013510960767841124,8.657986836624332e-05,2.832257966171407e-05,2.3724124427341543e-05
3,5,./eda_output/output/train/3.jpg,0.000355568738693061,0.0008070124798299123,0.0026160677856144807,0.00019621694082161412,0.0005451121996884467,0.9874482154846191,0.001161087149133285,0.00034331591450609267,0.0007035886119410861,0.0036331559531390667,0.0003907016968393388,0.0012160879365789394,0.0005838542153166296
4,6,./eda_output/output/train/4.jpg,0.008479312062263489,0.0007987994952903439,0.008259121250982085,0.001620062556639823,0.0036882806537808697,0.0028500471962615848,0.9680362542470297,0.00014205867531321323,0.001232998249179218,0.001205118130504464,0.0008425673319531294,0.0026049986724198484,0.00024040045294289789
5,4,./eda_output/output/train/5.jpg,0.0010078137032299614,0.09588651592882039,0.22344847520192465,0.012243169980744522,0.5890682637691498,0.015433900679151217,0.0010434256788964074,0.00268181618109035,0.0006867421325296164,0.0028331933232645197,0.047530102233091995,0.008046109850207964,9.047974162967876e-05
6,0,./eda_output/output/train/6.jpg,0.9995746413866677,0.0001538909370234857,1.6185928719399573e-05,7.721059679018557e-06,5.2796326599491294e-06,5.804274223919492e-06,0.00015643327545452243,1.541533030528323e-05,2.011407095399894e-06,1.2061726010870188e-05,2.368064940583281e-06,2.3553778722392355e-05,2.4588141286585596e-05
7,3,./eda_output/output/train/7.jpg,0.00015941382506904725,0.009493068704008087,0.011295441091836741,0.9746304551760355,0.001967018862463495,6.637729287225132e-05,0.00039580770074583904,0.00030492582542744157,8.609437372797402e-06,0.0001671363406785531,9.264300085002713e-06,0.0014135329583950806,8.89218932561183e-05
8,10,./eda_output/output/train/8.jpg,0.001486843341505543,0.00025935466237569926,0.003967308206483722,0.00023217846925642033,0.0002225589742010925,0.000310212735106082,0.0006246270519720081,6.976627628318965e-05,0.02340215588143716,0.3585302156085769,0.4146282275517782,0.0019994233443867415,0.1942671264211337
9,2,./eda_output/output/train/9.jpg,0.0008317906322190538,0.0007647338594930868,0.9894666274388633,0.005215342913288623,0.0009773693382157944,0.0002893408988408434,4.2061679171941556e-05,0.00024534841334874124,0.000916428030905081,0.0005930641188266842,0.0004692888426992189,7.903475761850132e-05,0.00010952721277135423
10,3,./eda_output/output/train/10.jpg,0.010519098616593206,0.15390553399144363,0.003362815516690413,0.804512361685435,0.008758357080902595,0.015210512782990312,0.00017050251699401997,4.128882210352458e-05,5.189703870200901e-06,0.002093417637903864,0.0004846608790103346,0.00089912684901113,3.712953912327066e-05
