image_id,label,file_path,0,1,2,3,4,5,6,7,8,9,10,11,12
0,5,./eda_output/output/train/0.jpg,0.001546375104226172,0.00041278506978414953,0.0046364925801754,0.02193557471036911,0.00012554922432173043,0.9700424671173096,7.656891830265522e-05,8.106612949632108e-05,2.0127708921791054e-05,2.0759543986059725e-05,1.3602040780824609e-05,0.0010826182551681995,6.051239779480966e-06
1,11,./eda_output/output/train/1.jpg,2.65163580479566e-05,1.9839819287881255e-05,9.568332461640239e-05,0.0001801537291612476,5.731025157729164e-05,1.8106860807165504e-05,7.137091597542167e-05,4.750926746055484e-05,2.1308237592165824e-06,0.0018812402850016952,7.215315417852253e-05,0.9975010752677917,2.6948568120133132e-05
2,8,./eda_output/output/train/2.jpg,5.037767914473079e-05,6.95106282364577e-05,0.00021851934434380382,6.714141636621207e-05,5.792163938167505e-05,4.0561419154983014e-05,0.00048246848746202886,2.6939334929920733e-05,0.9984468221664429,0.0003276646020822227,9.79971737251617e-05,6.180897617014125e-05,5.2225455874577165e-05
3,5,./eda_output/output/train/3.jpg,0.0007797410944476724,0.0001273422676604241,0.0048368750140070915,0.00021985973580740392,0.0004978313809260726,0.987511157989502,0.0010870026890188456,0.00021097619901411235,0.0005872228648513556,0.0031072786077857018,0.0005885868449695408,0.00020709435921162367,0.00023893853358458728
4,6,./eda_output/output/train/4.jpg,0.01258120033890009,0.0002799976209644228,0.002209091791883111,0.0016398055013269186,0.010751797817647457,0.004925316199660301,0.9582353830337524,0.00013179294182918966,5.142352165421471e-05,0.0029158168472349644,0.0002122360747307539,0.005429329350590706,0.0006368131726048887
5,4,./eda_output/output/train/5.jpg,0.00022185004490893334,0.000106922845588997,0.010311663150787354,0.016186941415071487,0.9237775206565857,0.0027716588228940964,0.002166580408811569,0.002568781841546297,0.0003100894100498408,0.0022319871932268143,0.021577393636107445,0.017708849161863327,5.9808902733493596e-05
6,0,./eda_output/output/train/6.jpg,0.9992994070053101,0.0004346641362644732,5.945912107563345e-06,1.491062812419841e-05,1.4782367543375585e-05,9.30539499677252e-06,5.5614873417653143e-05,3.945625212509185e-05,4.376804099592846e-06,1.5524336049566045e-05,1.9934964257117826e-06,6.019910506438464e-05,4.38413699157536e-05
7,3,./eda_output/output/train/7.jpg,9.005296988107148e-07,4.7634512156946585e-06,0.00025488247047178447,0.9996484518051147,1.0701658538891934e-05,1.692864316282794e-05,1.2542815966298804e-05,1.517554119345732e-05,3.167033355566673e-07,1.349060948996339e-05,6.429386303352658e-07,2.0979492546757683e-05,2.08739763252197e-07
8,10,./eda_output/output/train/8.jpg,0.004295151215046644,0.0007569976150989532,0.003308327868580818,0.00013036235759500414,0.000623041414655745,1.8584323697723448e-05,6.369848415488377e-05,0.00013838312588632107,0.03895086795091629,0.21657457947731018,0.573064923286438,0.004671492613852024,0.15740352869033813
9,2,./eda_output/output/train/9.jpg,0.0006118804449215531,0.0006302091642282903,0.9984265565872192,7.306573388632387e-05,5.836442142026499e-05,5.1164453907404095e-05,1.5758345398353413e-05,2.4636708985781297e-05,7.039539923425764e-05,1.5534020349150524e-05,1.211346716445405e-05,3.4095692171831615e-06,6.910893716849387e-06
10,3,./eda_output/output/train/10.jpg,0.030766744166612625,0.0011355963069945574,0.003475556615740061,0.9306989312171936,9.004438470583409e-05,0.03336964547634125,4.8978243285091594e-05,3.69875124306418e-05,2.4503208351234207e-06,0.00015404933947138488,0.00014821000513620675,4.954765972797759e-05,2.3225682525662705e-05
