image_id,label,file_path,0,1,2,3,4,5,6,7,8,9,10,11,12
0,5,./eda_output/output/train/0.jpg,0.019562216475605965,0.0053093768656253815,0.13799390196800232,0.027416381984949112,0.009694701060652733,0.7178940176963806,0.002324003493413329,0.0027435491792857647,0.0033280192874372005,0.011682374402880669,0.006686273030936718,0.052207715809345245,0.00315751601010561
1,12,./eda_output/output/train/1.jpg,0.007546331733465195,0.009705176576972008,0.027830123901367188,0.039317645132541656,0.01577260158956051,0.012998677790164948,0.013066131621599197,0.0009443631279282272,0.0030453121289610863,0.12796606123447418,0.0022419451270252466,0.19085240364074707,0.5487132668495178
2,8,./eda_output/output/train/2.jpg,0.0005821171216666698,0.002630287781357765,0.007451123557984829,0.0011031251633539796,0.0028763730078935623,0.012832374311983585,0.004996425472199917,0.005744917318224907,0.949020266532898,0.0025667527224868536,0.004104410298168659,0.003939977381378412,0.002151832915842533
3,5,./eda_output/output/train/3.jpg,0.007757800165563822,0.00406720582395792,0.1650344431400299,0.0017178934067487717,0.06405594199895859,0.547038197517395,0.004129031673073769,0.0006941069150343537,0.0028754626400768757,0.11485973745584488,0.007189325988292694,0.05442473292350769,0.026156170293688774
4,11,./eda_output/output/train/4.jpg,0.023287151008844376,0.004211562220007181,0.0993431955575943,0.007983334362506866,0.1383405327796936,0.004802120849490166,0.0380033403635025,0.002855167491361499,0.007985816337168217,0.04970889911055565,0.008972883224487305,0.3580579161643982,0.25644806027412415
5,4,./eda_output/output/train/5.jpg,0.03320341557264328,0.017218386754393578,0.10242192447185516,0.11685739457607269,0.49346229434013367,0.21400582790374756,0.01007922925055027,0.005551994778215885,0.0013620947720482945,0.0011294453870505095,0.002148956060409546,0.0014249931555241346,0.001134011778049171
6,0,./eda_output/output/train/6.jpg,0.9463923573493958,0.01087607815861702,0.017658624798059464,0.00620002718642354,0.001993653131648898,0.0042932722717523575,0.0034548304975032806,0.0006723548867739737,0.0003181356587447226,0.000561357126571238,0.001392386737279594,0.0038217641413211823,0.0023651160299777985
7,3,./eda_output/output/train/7.jpg,0.003035509493201971,0.010622330009937286,0.0111408531665802,0.8586150407791138,0.0674746036529541,0.002489639911800623,0.013065529987215996,0.004737356211990118,0.00038163468707352877,0.0018866416066884995,0.0020894163753837347,0.01360061950981617,0.010860797017812729
8,12,./eda_output/output/train/8.jpg,0.0014725604560226202,0.00811908207833767,0.16464351117610931,0.0033351602032780647,0.012098656967282295,0.007744303904473782,0.0013928059488534927,0.0022243426647037268,0.004535170271992683,0.0813603475689888,0.004820129834115505,0.003268396481871605,0.704985499382019
9,2,./eda_output/output/train/9.jpg,0.003913350403308868,0.0032755108550190926,0.9629074931144714,0.0009467482450418174,0.0008702939376235008,0.020593058317899704,0.0004984106635674834,0.0012557165464386344,0.0001066748081939295,0.003500248771160841,0.0004301182634662837,0.0003038691938854754,0.0013985347468405962
