id,label,pred,0,1,2,3,4,5,6,7,8,9,10,11,12,fold
1,11,11,0.010311946,0.012643718,0.015611001,0.011133551,0.0071289395,0.03251627,0.0334503,0.0048638885,0.0036322274,0.019468268,0.01026673,0.82198405,0.016989078,0
4,6,6,0.0013024991,0.00073564745,0.01420982,0.00032996718,0.004949298,0.0019677337,0.96083283,0.0030775939,0.0004146807,0.003066344,0.0005734826,0.007643198,0.00089694385,0
20,2,5,0.0051784017,0.005910131,0.22015092,0.003177301,0.0035160931,0.7462171,0.0072711394,0.00030254343,0.0014532546,0.0055872393,0.00038620393,0.0006608157,0.00018895743,0
25,2,0,0.439894,0.05267913,0.06482808,0.037894752,0.09868223,0.017735995,0.19161327,0.0064110183,0.0023401282,0.0036032863,0.01268773,0.06775703,0.0038733196,0
26,4,2,0.11730701,0.28030774,0.5413637,0.010409047,0.015133061,0.010794667,0.0083211325,0.001422883,0.00061918807,0.0045529297,0.0016732946,0.007462657,0.00063263485,0
27,6,6,0.026553601,0.004277983,0.0126352385,0.0020050504,0.002042601,0.0030276254,0.9094652,0.01457862,0.0038610639,0.004933555,0.002258746,0.010495859,0.0038648362,0
38,7,7,0.011459615,0.0056618513,0.015226065,0.001583024,0.045279413,0.00475381,0.022078203,0.8216299,0.0049625267,0.03783237,0.005706258,0.021136716,0.002690186,0
44,2,2,0.11311286,0.10149278,0.5005416,0.0033073903,0.044960245,0.016407227,0.117618755,0.08155174,0.0022909623,0.002982148,0.005142636,0.0012977248,0.009293941,0
45,0,2,0.085613556,0.02719059,0.8479421,0.0068146987,0.003352174,0.0019118775,0.0077447216,0.0028283324,0.0077522886,0.005510633,0.0011882717,0.0012898567,0.00086090964,0
46,1,1,0.07087721,0.78159726,0.023753937,0.01170106,0.03491586,0.0047438424,0.012208835,0.014762663,0.0014912591,0.014031713,0.021759288,0.0046249093,0.0035322164,0
55,3,3,0.027865868,0.01570018,0.122889966,0.20540039,0.12367251,0.027784351,0.07946973,0.1042699,0.02162791,0.044247773,0.19276747,0.017721275,0.016582694,0
58,4,3,0.021589218,0.007842038,0.015204755,0.41946954,0.22584532,0.045708384,0.12818108,0.01402096,0.0065012774,0.043535624,0.024320867,0.04141161,0.006369308,0
73,3,2,0.023378657,0.06438724,0.739035,0.004433256,0.00817793,0.042703077,0.033558972,0.036929376,0.005971426,0.027450284,0.0037734946,0.0016517404,0.008549497,0
85,7,9,0.070141554,0.036282506,0.007867743,0.10054675,0.0024396942,0.03280253,0.07861237,0.22090489,0.011138721,0.36563605,0.0315074,0.011138721,0.03098108,0
91,2,2,0.03623614,0.056667484,0.5648256,0.040394746,0.08184902,0.01971809,0.007568667,0.01578216,0.017597677,0.14211467,0.0070272693,0.0051815836,0.0050368984,0
93,11,11,0.0028339156,0.0030791915,0.002139674,0.00054205203,0.00034657397,0.0052136416,0.0071157715,0.002502754,0.000988262,0.0066164555,0.00084613124,0.966745,0.001030645,0
99,3,3,0.0137571115,0.007698222,0.0017068366,0.9220818,0.005888039,0.010003063,0.008026411,0.004446696,0.0019626394,0.009911294,0.004375619,0.00809529,0.0020468098,0
104,2,10,0.099259675,0.013160654,0.041855115,0.0041169897,0.025565227,0.013039122,0.105044074,0.001998638,0.0084145805,0.015590555,0.6606653,0.0025914866,0.008698661,0
105,7,7,0.0074836924,0.0057407487,0.019212024,0.002476309,0.009957946,0.006794046,0.08552096,0.809817,0.00650512,0.01762591,0.01818084,0.0065946686,0.0040907254,0
106,9,12,0.015535285,0.0091060065,0.009571011,0.14160971,0.045305405,0.15937164,0.1693192,0.0060069584,0.0021355813,0.010010762,0.015535285,0.020500671,0.39599243,0
110,2,4,0.001949935,0.0016039727,0.0157549,0.0034642739,0.92600715,0.023824768,0.0018425591,0.0027364548,0.007904794,0.0055358936,0.0055725058,0.0032512073,0.0005516181,0
111,5,3,0.014217362,0.08540739,0.08683712,0.3751827,0.01384063,0.24919443,0.05558922,0.0070967693,0.0059469696,0.017972428,0.0060820556,0.013027486,0.06960544,0
116,0,1,0.09917249,0.73926,0.07046131,0.0030211867,0.0010319301,0.015607312,0.014982177,0.0022961542,0.001758804,0.0012182879,0.0032666817,0.04675436,0.00116933,0
127,5,5,0.0032473954,0.0077247573,0.18201669,0.007623585,0.0004682316,0.7921902,0.004179931,0.00028014046,0.00012901137,0.00083634496,0.00027099164,0.0009140711,0.00011861893,0
135,10,10,0.0026150583,0.0058387048,0.444101,0.0027620518,0.00054921757,0.012846652,0.011918981,0.0023145517,0.0015830181,0.0024044039,0.5091643,0.0012328558,0.0026692408,0
143,9,9,0.092414826,0.012685346,0.014325335,0.0022271024,0.0052648517,0.016906176,0.11854716,0.011732028,0.0044291224,0.71632856,0.003272215,0.0014184001,0.0004489422,0
151,11,11,0.21619003,0.06390565,0.032607954,0.09763499,0.0012423169,0.017191578,0.018697765,0.010617312,0.005605869,0.006650636,0.019991325,0.50610477,0.003559829,0
155,3,2,0.072164066,0.009449703,0.8075309,0.009641964,0.00071651046,0.068657994,0.006308705,0.002395684,0.0008575507,0.005131446,0.00057348766,0.012552103,0.0040198592,0
156,1,1,0.19654183,0.2201164,0.14442638,0.054611016,0.065821216,0.101964556,0.087300114,0.03600326,0.009614738,0.04431722,0.007517273,0.009147609,0.022618448,0
159,5,3,0.01647202,0.008220202,0.080624126,0.73779434,0.030969746,0.062028307,0.030355914,0.007936232,0.0034133305,0.007967293,0.0029110357,0.008172178,0.0031353086,0
165,8,8,0.00809045,0.008429185,0.06022025,0.006009377,0.00726996,0.030787544,0.0095468545,0.004639154,0.83456856,0.018772438,0.004336854,0.003695046,0.0036342086,0
169,0,0,0.5961496,0.08079835,0.009806738,0.056213874,0.022002922,0.011134217,0.00309186,0.065977894,0.0030798062,0.10440778,0.019839197,0.01470729,0.012790399,0
170,5,0,0.45226824,0.029346347,0.028201442,0.017952206,0.008324129,0.18633696,0.12669903,0.092243485,0.008455214,0.017795114,0.0105124125,0.019803476,0.0020619466,0
175,2,2,0.019538535,0.00064295926,0.95811397,0.00078931026,0.0021050966,0.0009737168,0.0015110704,0.0023679794,0.0013611448,0.0028661082,0.0011699476,0.003030911,0.0055292905,0
177,4,1,0.043648403,0.79280776,0.041325476,0.045877345,0.008129526,0.0054792673,0.014074024,0.009854079,0.0020514554,0.00563666,0.006661095,0.009546238,0.014908745,0
185,9,9,0.0057395664,0.0025043716,0.01265939,0.0006886806,0.0012134026,0.004740874,0.009336729,0.0034180598,0.0011864522,0.9454223,0.0074705146,0.0029250493,0.0026946815,0
195,2,2,0.013732046,0.02249431,0.43540433,0.30100727,0.007296596,0.14569983,0.013193088,0.035548713,0.01367851,0.0038300457,0.004256067,0.0022231638,0.0016360597,0
196,1,0,0.5147668,0.08321673,0.1460499,0.18034755,0.006342225,0.0028419637,0.0017577357,0.0075758384,0.0023150174,0.044717036,0.0018638052,0.005031833,0.0031735373,0
199,2,2,0.10147572,0.16342957,0.4100602,0.0871365,0.0818172,0.028220098,0.032719906,0.0035063839,0.028399799,0.022117786,0.011564552,0.012726007,0.016826324,0
201,2,2,0.0049394025,0.0030319537,0.95587313,0.00061808777,0.003063203,0.0055924663,0.00473108,0.0038618664,0.010443958,0.0034373316,0.0009964206,0.0022564598,0.0011547401,0
210,1,6,0.1539291,0.0029719742,0.102538876,0.13211332,0.004621099,0.02133647,0.35894594,0.02669667,0.01231849,0.050330065,0.018384209,0.103141464,0.012672341,0
218,9,9,0.046776824,0.011584127,0.038036246,0.0029461381,0.013850853,0.031928238,0.051386837,0.008360047,0.0172798,0.3934785,0.34928417,0.007656641,0.027431622,0
221,4,9,0.017037984,0.1499422,0.16858454,0.17980814,0.039202593,0.05372523,0.01371717,0.013451857,0.0067772414,0.27605537,0.020095266,0.059092116,0.00251031,0
229,2,2,0.09608408,0.011724822,0.6801103,0.0021415134,0.006130465,0.19258472,0.0011362389,0.0036375048,0.0009438168,0.002795789,0.001447606,0.00070826814,0.0005548413,0
234,6,5,0.052055657,0.01853611,0.15801106,0.0035597715,0.0021360412,0.608089,0.09763342,0.00054166035,0.0003184257,0.002336836,0.0012943097,0.053238105,0.0022495089,0
238,5,5,0.0005950997,0.0038938234,0.08296955,0.001256754,0.00068529,0.9060537,0.001624773,0.00014900253,0.0010870991,0.00042654638,0.0003790079,0.0008153931,6.396015e-05,0
260,0,3,0.04283817,0.23682688,0.06455546,0.531098,0.010405447,0.0049877143,0.0096517,0.015014684,0.020572806,0.017349435,0.018262127,0.01882344,0.009614072,0
265,10,10,0.010289826,0.0028048526,0.0035491306,0.017085597,0.008784182,0.00865222,0.01956006,0.0027613677,0.0052915793,0.009014473,0.87014145,0.009713713,0.032351602,0
275,4,4,0.05425206,0.003979245,0.13836847,0.0052510914,0.4363121,0.02406833,0.034133956,0.009629981,0.0094529465,0.0168024,0.25599417,0.007768193,0.003987025,0
279,10,9,0.047844853,0.14478695,0.050589785,0.14735453,0.026535567,0.022619627,0.009134695,0.014957962,0.038505472,0.39724,0.08009571,0.008268642,0.012066102,0
280,12,9,0.004786592,0.042548012,0.02413977,0.0033383179,0.29758546,0.038242355,0.09997109,0.012457983,0.0021765318,0.4304547,0.0062857145,0.0049337144,0.03307984,0
285,6,1,0.10911649,0.50751454,0.009464914,0.029432904,0.0025863005,0.21785337,0.08268781,0.0024969555,0.00027419598,0.012386841,0.008626322,0.015908903,0.0016503868,0
293,3,2,0.008950542,0.24886468,0.2749306,0.0034846044,0.10099327,0.036837228,0.06903977,0.018500324,0.011336665,0.004698215,0.024413394,0.19006726,0.007883412,0
296,2,2,0.001529341,0.0006074394,0.9893072,0.00018043762,0.00024832075,0.003865469,0.0017325474,0.00029982463,5.835114e-05,0.00057035795,0.00020849529,0.0009323602,0.00045986456,0
298,1,4,0.012917395,0.049723376,0.003822105,0.25024542,0.49864534,0.037318453,0.020075353,0.04005152,0.004446728,0.034182686,0.0046238652,0.04190196,0.0020458254,0
303,0,0,0.7492055,0.12544958,0.017886175,0.0029967518,0.015556858,0.0062824716,0.036064968,0.0061609563,0.0045963535,0.0019424211,0.021723496,0.0053214603,0.0068129017,0
305,9,9,0.0020006741,0.0012087394,0.043196082,0.0025814907,0.029142428,0.020929098,0.027370097,0.004293731,0.0021887443,0.78382623,0.059971824,0.018329488,0.004961397,0
308,5,2,0.034795675,0.07359054,0.75863767,0.00072216114,0.0077715497,0.05447464,0.040680263,0.015382166,0.0072332774,0.0034117573,0.0009832289,0.0014875781,0.0008295805,0
312,11,11,0.0032186003,0.0038110008,0.003785038,0.00078875193,0.0003696806,0.006527995,0.033669855,0.0011600218,0.0024426111,0.0026905546,0.0035263211,0.9370856,0.0009239473,0
315,1,3,0.28003222,0.014812205,0.040967762,0.3846322,0.020776665,0.007874389,0.039979685,0.040768214,0.007882083,0.09393654,0.042183172,0.022674315,0.0034806163,0
327,2,2,0.022924628,0.016528124,0.9184078,0.0027433091,0.009842923,0.011983493,0.0058860937,0.0017488695,0.00027833745,0.0057399254,0.0025149446,0.0012280825,0.00017350007,0
335,3,3,0.16189428,0.061223514,0.102205195,0.44439292,0.11706445,0.011179614,0.01045112,0.021559794,0.024754662,0.016709,0.008283679,0.008792135,0.0114895245,0
345,10,10,0.0025475256,0.0014360272,0.0023908431,0.0017372615,0.0024356185,0.0039746906,0.024864545,0.0035698547,0.008266161,0.0050973766,0.9330352,0.007592984,0.0030519683,0
357,5,2,0.014989214,0.06522154,0.78837776,0.0016185015,0.0060399473,0.09126135,0.01687753,0.0092481235,0.0014881243,0.0016928655,0.0004807699,0.0021047487,0.0005994976,0
358,0,0,0.7207284,0.054368757,0.054982785,0.005094257,0.024155458,0.0046429057,0.018770998,0.009360627,0.06859445,0.022220477,0.0064902524,0.007882439,0.0027081831,0
