id,label,pred,0,1,2,3,4,5,6,7,8,9,10,11,12,fold
4,6,6,0.00078614434,0.0010218271,0.0038076872,2.8274071e-05,0.0014780636,0.0020153471,0.96457726,0.00020130795,0.00022066213,0.009129708,0.0009717072,0.015484723,0.0002773134,0
5,4,4,0.0150741935,0.002032117,0.009221422,0.004269555,0.9271589,0.022474881,0.0059913443,0.0044624554,0.00023068476,0.0013871372,0.0037449421,0.0038581635,9.411973e-05,0
6,0,0,0.7047819,0.007326384,0.097453244,0.006516221,0.0020166608,0.0037164586,0.13716295,0.0151654715,0.0028273328,0.0017814357,0.0015477381,0.007983841,0.011720399,0
7,3,3,0.003028468,0.0027306546,0.03642887,0.8587843,0.040520452,0.0040752487,0.032400507,0.007815078,0.0012320048,0.007565393,0.0016692155,0.0027655417,0.0009841602,0
8,12,12,0.0018935343,0.002147752,0.08364077,0.002575548,0.002031466,0.0017788111,0.0027739746,0.0011328915,0.009659693,0.20520143,0.069952756,0.0033954268,0.61381596,0
17,0,0,0.90841734,0.0013354161,0.012473644,0.0011027826,0.0012290421,0.0015765809,0.06580553,0.0010984833,0.0007835188,0.0032963224,0.0017468211,0.0009914283,0.00014310803,0
24,7,7,0.00821892,0.00036958748,0.0063495385,0.0030975414,0.0027847649,0.00076131226,0.25562066,0.4850828,0.005256247,0.205397,0.025545774,0.0006731692,0.0008426958,0
27,6,6,0.028710337,0.0032959897,0.032453746,0.005731224,0.0064061414,0.006065213,0.86271924,0.005745233,0.0032164955,0.008290163,0.0038383794,0.03142454,0.0021032582,0
29,10,10,0.00044075822,0.00022754855,0.00023800353,0.00033043514,0.0018484268,0.0031751362,0.0010308159,0.00044118884,0.014581661,0.0015459273,0.9716381,0.0037982853,0.0007036421,0
31,11,11,0.00056636974,0.00014620344,0.00073569326,0.00027907582,0.00026216745,0.0001775647,0.00030190026,0.00043329762,0.0006965617,0.0010498837,0.00019925182,0.9946979,0.00045409202,0
33,0,9,0.024155203,0.013068987,0.1265642,0.060091995,0.004040683,0.010802874,0.18888538,0.08635145,0.089005575,0.37018096,0.006507636,0.004040683,0.016304374,0
44,2,2,0.05280232,0.001207117,0.86391735,0.0025504804,0.057540715,0.002187942,0.0064401464,0.0011757046,0.00077557703,0.0035151513,0.0011563472,0.0011001664,0.005630926,0
51,9,9,0.0017486578,7.481306e-05,0.0005493001,0.00031899897,0.00046323508,0.00048263004,0.0005563181,0.00079068745,0.00021249912,0.96119255,0.0007301959,0.00043644587,0.03244359,0
63,0,0,0.97664964,0.0025136243,0.00137668,0.00048420494,0.0014120823,0.00040299108,0.009262045,0.0019991493,0.00070589135,0.0014420439,0.00045888397,0.0022036913,0.0010890436,0
67,3,3,0.00030635262,0.005427579,0.005173977,0.9797466,0.0006910507,0.0014608131,0.0007515951,0.00093537517,0.00022899981,0.00078536064,0.00048907223,0.0018392168,0.0021639548,0
72,12,12,0.025739692,0.13074887,0.025853055,0.006297012,0.0006676005,0.010468556,0.04439826,0.0054869913,0.00088270125,0.0033541298,0.002983225,0.071295485,0.67182446,0
75,5,5,5.221921e-05,0.00025058794,0.001962384,0.0001629015,0.00036141273,0.99153835,0.0009445552,0.00025403744,0.00021246361,0.0028846797,0.0001974585,0.00103766,0.0001412551,0
84,9,9,0.005060952,0.0029286747,0.0045856037,0.0005272059,0.0012940606,0.0004006856,0.00038047455,0.001055666,0.00040620135,0.9663323,0.0006916469,0.015512899,0.00082376087,0
85,7,6,0.046214424,0.0088018915,0.04180735,0.20709339,0.048913557,0.023337567,0.26799875,0.0157987,0.0059731323,0.07596253,0.015508263,0.09255009,0.15004034,0
87,11,11,0.00093805057,0.0010088413,0.0020722204,0.0009426421,0.0012192739,0.0014718027,0.00044986187,0.00027878056,0.00038856332,0.008013024,0.0001794677,0.9820693,0.0009683003,0
91,2,5,0.01232052,0.018768214,0.0966249,0.19556925,0.13692993,0.4596231,0.0028363448,0.03890678,0.0036490585,0.013704325,0.007421864,0.011756321,0.001889413,0
97,2,2,0.052232534,0.014863827,0.4153031,0.04053251,0.1903254,0.0031832887,0.031436004,0.16503492,0.012060626,0.04505062,0.011396491,0.008444376,0.010136249,0
109,8,2,0.0028035406,0.00045410384,0.84710157,0.008240064,0.012497292,0.028592624,0.022322388,0.004300011,0.006937136,0.0034856573,0.061423786,0.0012367954,0.0006051251,0
110,2,4,0.00023323405,0.0022302188,0.19382264,0.003494948,0.66732126,0.03471656,0.0066810003,0.008671223,0.0127559295,0.045812663,0.017365195,0.0029115954,0.003983568,0
118,0,0,0.9891952,5.7439986e-05,0.0025359872,0.00037971183,0.00042442733,0.00023692245,0.00103059,0.00024516037,0.0005639245,0.0048906314,0.000120183766,0.00019431696,0.00012546047,0
119,4,4,0.00010860467,4.4920842e-05,0.0005444494,0.0033522998,0.99332,0.0005614579,0.00015196524,0.0010830312,0.00010505786,0.00037328174,0.00031602758,2.8777371e-05,1.0161172e-05,0
122,6,6,0.0018897754,0.005446928,0.0036319816,0.0010668184,0.0035232464,0.0046038823,0.97083575,0.0011785561,0.002492568,0.0017614644,0.0012631719,0.0011602844,0.0011456474,0
123,2,0,0.5105547,0.020645345,0.06706837,0.05144822,0.009799905,0.041885864,0.03945695,0.017291997,0.047738906,0.17201938,0.0051945345,0.0048418385,0.0120540885,0
126,0,0,0.98128605,0.0011625114,0.002460436,0.0011168852,0.00066432246,0.0019511227,0.0031131313,0.0013711116,0.00069961173,0.0014488897,0.00095906155,0.00052552234,0.0032412962,0
129,6,6,0.00058510184,0.0020342444,0.0060531483,0.0022627246,0.001683157,0.029058296,0.93907,0.0006451238,0.0005464411,0.004385808,0.0019610957,0.010922102,0.0007927412,0
131,2,5,0.016787533,0.005550828,0.026246987,0.15239061,0.022145053,0.4011039,0.0038374437,0.0028047937,0.0034770134,0.20287295,0.0046469574,0.15448838,0.0036474392,0
147,12,2,0.018483069,0.005273233,0.53265715,0.33008903,0.0043249535,0.0041592675,0.027214691,0.00096975116,0.0011010205,0.042731173,0.009451182,0.009736921,0.01380858,0
148,11,11,0.016370518,0.004754796,0.045867436,0.0019551795,0.082731396,0.02511488,0.26889208,0.040111426,0.005222122,0.02752948,0.1672853,0.3131411,0.0010242879,0
157,11,10,0.15443228,0.0026623488,0.02945953,0.0022683495,0.18429053,0.00062744226,0.064502805,0.12802885,0.009485047,0.0862488,0.26269817,0.07015402,0.0051418454,0
159,5,2,0.0018469453,0.001357868,0.88917214,0.008295262,0.029374724,0.04545205,0.009949208,0.0019450561,0.0027671831,0.0022148255,0.0053783446,0.0014696398,0.000776718,0
165,8,8,0.019769501,0.016123584,0.018185861,0.009527287,0.028603392,0.014298661,0.015498331,0.0064496333,0.81635034,0.025088802,0.007401766,0.012590828,0.010112075,0
171,2,2,0.0023223225,0.0008720362,0.89398843,0.002110373,0.085292235,0.0030031085,0.0035519423,0.00088059396,0.0005602864,0.0016924236,0.0016743405,0.0030163347,0.0010355685,0
174,2,2,0.0009239274,0.0004071972,0.96870136,0.0002611152,0.0017055973,0.01449506,0.005654217,0.0025588425,0.0007526162,0.00069334253,0.0032228557,0.0002987859,0.0003249631,0
175,2,2,0.002271516,0.0014962575,0.94779557,0.0017104492,0.001016381,0.0034594226,0.001305059,0.012638604,0.0025069835,0.0034450945,0.011496349,0.008478945,0.0023793662,0
177,4,1,0.011213165,0.35088125,0.20850022,0.08010971,0.061632544,0.16720772,0.009080697,0.017223723,0.0068144244,0.0063023125,0.008276147,0.0617832,0.010974825,0
185,9,9,0.00017396566,0.000112485315,0.00011822946,0.00014067547,0.00045227344,0.00013822425,0.00019790044,0.0006333949,3.2353717e-05,0.99715996,0.00033320577,0.0002634588,0.00024389761,0
